CustomerID,Gender,Age,Salary,Tenure,Balance,Products,CreditScore,Active,Churn
3796,Female,23,76627,9,13031,1,480,0,1
3797,Male,56,65987,7,33000,1,543,0,1
3798,Female,27,99810,0,51253,3,612,1,1
3799,Male,24,65380,9,67564,4,375,0,0
3800,Male,43,49250,1,95969,4,561,1,1
3801,Female,51,88344,2,18313,2,530,1,0
3802,Female,47,84686,1,75186,3,679,1,1
3803,Female,53,65028,2,91760,2,608,1,0
3804,Female,38,35295,7,57751,1,687,1,0
3805,Female,34,75248,5,52492,4,624,1,1
3806,Female,50,30523,6,30364,3,755,1,1
3807,Female,27,65530,9,18361,2,811,0,1
3808,Female,68,33769,9,67949,2,642,1,0
3809,Male,64,83042,5,31070,1,815,1,1
3810,Female,59,64645,0,22409,4,741,0,1
3811,Female,68,82142,2,29854,1,848,0,1
3812,Male,29,45557,0,96742,2,561,1,1
3813,Female,33,99782,9,29655,4,762,1,0
3814,Male,58,98382,8,9952,4,526,1,1
3815,Male,49,57085,8,36365,1,822,1,0
3816,Female,32,70708,4,83298,4,488,0,0
3817,Male,44,71357,3,66156,1,508,0,1
3818,Female,45,33470,8,99233,4,312,1,1
3819,Male,34,98712,8,56724,4,461,0,0
3820,Male,63,99082,2,15455,3,792,0,1
3821,Male,67,26805,4,87746,4,734,0,0
3822,Female,19,82028,2,47673,2,304,0,0
3823,Female,53,70772,9,974,3,501,1,1
3824,Male,67,72104,1,12679,1,715,0,1
3825,Male,24,93616,0,61791,2,311,0,1
3826,Female,30,26630,9,27429,1,696,1,0
3827,Female,32,35701,1,18073,1,640,0,0
3828,Male,42,34859,7,70207,2,672,1,1
3829,Male,40,41183,7,30365,1,677,1,1
3830,Female,39,60438,2,55928,3,524,0,0
3831,Female,43,62244,6,74453,2,481,0,0
3832,Female,50,94312,6,7784,1,596,1,1
3833,Female,28,35021,1,98962,1,606,0,0
3834,Female,27,89863,8,12291,4,730,1,1
3835,Male,42,75565,2,84462,4,417,1,0
3836,Female,54,68043,1,26154,1,651,0,1
3837,Male,65,93150,2,25650,2,345,1,1
3838,Female,60,84361,1,68741,3,526,1,0
3839,Male,55,21245,7,95830,1,655,0,0
3840,Female,58,61011,4,36201,1,593,0,1
3841,Female,62,30355,2,39479,1,539,1,1
3842,Male,41,68692,4,72920,4,647,0,1
3843,Male,57,69004,7,82797,2,440,1,1
3844,Female,63,49714,6,50243,1,503,0,0
3845,Female,50,37198,5,68595,4,568,1,1
3846,Female,34,86951,0,31734,1,612,0,0
3847,Female,41,21652,9,88927,1,717,0,0
3848,Female,54,63625,0,81451,2,436,0,1
3849,Male,19,38740,0,99978,4,650,0,0
3850,Male,49,23810,9,42568,3,460,0,0
3851,Female,41,36569,7,25793,2,472,1,1
3852,Male,26,99120,7,52204,3,429,1,1
3853,Male,21,46783,6,46746,4,378,0,1
3854,Male,34,98047,5,31989,4,356,1,1
3855,Female,34,29471,3,49465,3,699,0,1
3856,Male,67,26163,0,90841,4,662,1,0
3857,Female,65,83087,8,61383,2,634,1,1
3858,Male,47,82071,0,16767,1,433,1,1
3859,Female,57,36065,3,38652,3,313,0,0
3860,Male,28,68348,2,83732,1,582,0,1
3861,Female,38,39154,6,84244,3,720,1,1
3862,Female,38,40229,4,13383,1,426,1,1
3863,Male,35,72587,4,70784,1,517,1,0
3864,Female,46,69713,3,60089,2,788,1,1
3865,Female,41,46997,0,26440,1,559,0,1
3866,Female,27,41101,4,52443,3,517,0,1
3867,Female,62,60391,3,56325,1,788,1,1
3868,Female,34,95863,9,86766,4,742,0,1
3869,Female,35,92723,7,95190,1,398,1,0
3870,Female,59,79405,1,55919,1,481,0,1
3871,Female,65,54948,7,16611,4,468,1,1
3872,Male,37,73031,0,63483,4,532,0,1
3873,Male,54,57921,3,22457,3,392,1,1
3874,Female,62,92571,2,10256,4,771,0,1
3875,Female,35,97007,4,54856,4,815,1,0
3876,Male,34,48460,4,40533,3,384,0,0
3877,Male,26,41071,4,99826,3,818,1,1
3878,Male,31,86118,3,98995,1,680,1,1
3879,Female,66,68282,7,28281,2,706,0,0
3880,Male,46,78445,2,67275,3,531,0,0
3881,Female,48,74816,3,1525,4,550,0,0
3882,Female,21,23060,0,16453,1,384,1,1
3883,Male,35,33731,6,6251,4,618,1,0
3884,Female,37,97830,0,19507,3,492,1,1
3885,Female,64,40719,1,79396,2,599,0,1
3886,Female,60,67042,6,86644,1,657,1,0
3887,Female,61,69116,0,27906,3,752,0,1
3888,Male,26,46325,2,73185,3,805,1,1
3889,Male,30,42597,5,99591,4,364,1,0
3890,Female,32,87439,5,13193,2,521,1,1
3891,Female,44,34551,5,96558,3,765,0,0
3892,Male,32,44278,1,97192,4,371,1,0
3893,Female,45,35141,1,81449,1,773,1,0
3894,Male,54,87913,5,64042,4,318,0,1
3895,Female,36,53615,9,59516,1,821,1,0
3896,Female,43,82751,4,81165,4,714,0,0
3897,Male,69,47452,6,30692,2,663,1,1
3898,Male,43,42725,6,70490,4,827,1,0
3899,Male,42,70391,4,33512,2,379,0,1
3900,Male,43,95060,7,10719,2,489,1,1
3901,Female,43,31698,9,55427,1,447,0,0
3902,Male,63,97850,5,27649,4,742,0,0
3903,Female,45,22365,4,12402,4,564,1,1
3904,Male,66,63372,3,9216,4,808,1,0
3905,Male,35,64134,6,31050,2,600,1,1
3906,Female,49,57823,3,95808,3,765,1,0
3907,Male,20,91158,4,50093,4,664,1,1
3908,Male,19,21949,4,5050,4,698,0,0
3909,Male,50,69396,0,46716,3,792,0,0
3910,Male,59,51912,0,2438,1,841,0,1
3911,Female,36,76947,2,47431,4,779,0,0
3912,Female,34,64387,2,16760,3,467,0,0
3913,Male,61,83965,1,77614,4,390,1,1
3914,Male,50,36508,1,16473,2,599,0,1
3915,Male,29,65592,5,43815,3,473,0,1
3916,Female,66,21919,0,62460,2,672,1,0
3917,Female,20,62595,5,9257,3,323,1,0
3918,Female,60,29617,4,87986,1,500,1,1
3919,Female,66,95268,5,25634,2,306,1,1
3920,Male,43,53298,4,60403,4,305,0,0
3921,Male,52,26929,6,46573,3,460,1,1
3922,Male,25,34456,0,28648,4,547,0,1
3923,Female,69,57924,2,92712,1,465,1,1
3924,Male,53,44240,5,48980,3,727,1,0
3925,Female,24,29228,0,10296,1,444,0,0
3926,Female,63,41686,6,60197,3,810,0,1
3927,Male,63,31920,3,21959,2,842,1,0
3928,Male,53,27432,2,14570,4,808,0,0
3929,Male,33,83575,9,35423,2,519,1,1
3930,Female,41,91725,8,80263,2,375,1,0
3931,Female,18,53910,0,17899,2,618,0,1
3932,Male,66,50226,7,35785,2,337,0,0
3933,Male,42,93150,0,62806,3,813,0,1
3934,Female,27,79099,4,56963,4,545,1,1
3935,Male,33,38013,9,77875,3,439,0,1
3936,Female,33,41446,7,34341,3,557,0,0
3937,Female,25,90375,5,5597,3,680,1,1
3938,Male,46,82509,6,92648,2,777,0,0
3939,Male,56,20557,7,10244,1,484,0,1
3940,Male,45,50666,5,3796,2,602,0,0
3941,Male,23,57389,5,75589,3,793,0,1
3942,Female,33,67700,5,28528,2,463,1,1
3943,Female,37,44578,4,18648,4,502,0,0
3944,Female,33,94779,7,83967,4,707,1,1
3945,Male,24,29596,1,535,2,509,1,1
3946,Female,58,77500,6,48469,2,400,0,0
3947,Male,31,92534,3,64912,1,745,1,0
3948,Male,60,30129,0,44493,2,667,0,1
3949,Male,43,83394,4,72417,2,538,1,1
3950,Male,43,86046,2,45785,1,590,0,0
3951,Male,31,31596,3,85017,2,671,1,1
3952,Male,24,85355,6,66561,2,730,1,1
3953,Female,50,32974,4,30869,2,579,1,0
3954,Male,43,86673,3,65094,2,766,1,1
3955,Female,62,90202,0,30192,2,615,1,1
3956,Female,37,94442,5,69157,3,376,1,0
3957,Male,20,41818,9,96102,2,450,0,1
3958,Male,69,63246,5,86483,1,695,1,1
3959,Male,21,75598,6,79941,2,795,0,1
3960,Female,43,22654,0,57544,3,596,1,1
3961,Male,28,53758,3,4403,1,706,0,1
3962,Female,19,44204,8,36091,1,586,1,0
3963,Male,31,54928,9,52510,2,792,1,1
3964,Male,61,73609,5,88061,4,835,1,1
3965,Female,47,50552,1,5017,3,755,1,0
3966,Female,66,30336,3,39203,4,791,1,1
3967,Male,29,67037,5,56473,2,308,1,1
3968,Female,43,36206,3,52123,3,431,1,1
3969,Female,61,54831,9,48260,4,376,1,0
3970,Female,50,63563,6,45938,3,430,0,1
3971,Female,30,38361,2,57929,2,711,0,0
3972,Female,31,61335,5,85265,3,389,1,0
3973,Male,41,94469,3,93966,2,797,0,1
3974,Male,51,45816,2,37372,4,653,1,0
3975,Female,61,35619,2,53252,3,570,0,0
3976,Male,43,46819,1,14628,1,691,1,0
3977,Male,38,31741,2,12501,2,731,0,0
3978,Female,45,28798,9,30131,3,771,0,1
3979,Male,65,45143,0,89102,1,607,1,1
3980,Female,53,69695,2,89360,1,807,0,1
3981,Female,57,52747,8,68348,1,354,1,1
3982,Male,19,41182,3,98348,1,336,1,0
3983,Female,59,29415,2,92862,2,354,0,1
3984,Female,26,31085,7,9402,3,823,1,1
3985,Female,40,35008,0,91861,1,762,0,0
3986,Female,32,38452,4,55956,3,777,0,1
3987,Female,30,84075,0,51920,3,510,0,0
3988,Male,40,28120,6,26000,4,525,0,1
3989,Male,34,84385,4,89795,3,306,0,1
3990,Female,65,93356,1,67462,2,839,0,1
3991,Female,19,38170,0,66392,2,511,1,0
3992,Male,37,36259,6,5988,1,488,0,1
3993,Female,37,42099,0,74279,3,374,0,1
3994,Male,63,29649,2,56999,2,413,0,0
3995,Female,20,79258,5,69674,2,450,1,1
3996,Female,29,61037,5,81618,2,735,1,1
3997,Female,57,31805,6,53426,1,383,1,0
3998,Female,19,63147,0,58824,2,511,0,0
3999,Female,53,94280,6,98910,3,760,0,1
4000,Female,31,66053,1,74399,2,476,0,0
4001,Female,33,96215,5,60659,2,611,1,0
4002,Male,36,30985,7,37790,1,458,1,0
4003,Male,51,32391,4,95343,3,485,1,1
4004,Male,61,24861,9,22118,2,770,0,1
4005,Female,63,83582,2,52025,3,608,0,0
4006,Female,23,71928,7,59938,3,545,1,0
4007,Female,30,54364,7,5149,2,683,0,1
4008,Female,53,62923,3,38079,1,341,1,0
4009,Female,39,27919,7,2484,3,584,1,0
4010,Female,35,75896,4,55474,4,599,1,1
4011,Female,29,67396,4,90727,2,735,0,1
4012,Male,69,54840,2,48601,3,668,1,1
4013,Female,47,62255,6,43809,3,785,1,0
4014,Male,68,91160,8,20791,3,735,0,0
4015,Male,57,28176,8,69343,2,727,0,0
4016,Female,24,53529,0,26648,4,480,1,1
4017,Female,49,76406,0,31090,3,639,0,0
4018,Male,65,32941,9,90636,3,790,0,1
4019,Male,36,21669,4,96485,1,794,0,1
4020,Female,23,64859,0,17857,2,462,0,0
4021,Female,37,75786,3,62327,2,755,1,1
4022,Male,44,71083,0,93386,3,391,0,0
4023,Female,60,60076,1,42967,1,404,1,0
4024,Female,54,40323,1,53709,3,738,0,1
4025,Female,65,26021,3,67948,3,797,0,0
4026,Male,24,59807,7,48861,2,627,1,1
4027,Male,22,70355,1,68718,1,840,0,1
4028,Male,28,64732,8,20948,3,808,0,1
4029,Female,32,28711,8,33782,2,550,1,0
4030,Female,20,83079,1,50756,3,490,1,0
4031,Male,22,27904,0,82789,3,346,1,0
4032,Male,40,84033,9,68388,1,550,0,1
4033,Male,54,75096,9,84528,1,363,0,1
4034,Female,26,23093,8,66809,1,619,0,0
4035,Male,32,44918,1,7649,3,823,1,1
4036,Male,20,92743,7,29002,4,591,0,0
4037,Female,46,82636,2,34723,1,328,1,0
4038,Female,23,78806,0,74314,4,736,1,0
4039,Female,34,29394,0,90312,4,346,1,0
4040,Male,43,33280,9,70085,4,716,1,1
4041,Female,38,56303,1,81399,2,750,1,0
4042,Female,25,47453,6,11809,3,373,0,1
4043,Male,38,80695,5,58169,1,352,1,1
4044,Female,28,88449,1,8302,3,532,1,0
4045,Male,55,45765,3,8100,3,499,1,0
4046,Male,25,22340,1,68447,2,848,1,1
4047,Female,59,58057,0,77627,2,396,0,0
4048,Female,41,20597,2,74635,2,348,0,1
4049,Female,52,77988,3,55020,3,821,0,1
4050,Female,31,35025,9,5663,4,339,1,1
4051,Female,31,27145,4,95440,3,452,0,1
4052,Female,27,75797,4,93827,2,405,0,0
4053,Male,29,61723,6,44649,3,510,1,0
4054,Male,55,93230,9,47136,2,501,1,0
4055,Female,61,24830,7,36104,2,732,1,1
4056,Male,63,43930,8,39137,1,446,1,0
4057,Female,51,43752,6,2534,4,798,1,1
4058,Male,58,96025,4,67762,2,581,0,1
4059,Male,27,82040,8,52445,1,609,0,1
4060,Male,34,87696,7,9585,4,350,0,0
4061,Female,34,84648,9,92796,2,794,0,0
4062,Male,20,75030,8,92947,4,708,0,1
4063,Female,48,76815,9,98470,4,572,1,0
4064,Male,68,55690,7,76438,3,757,0,1
4065,Male,18,77923,5,36392,1,419,0,0
4066,Male,29,56572,3,84267,4,345,0,0
4067,Male,56,74030,8,83324,3,542,0,0
4068,Male,21,87904,8,31126,4,610,0,1
4069,Female,59,49203,9,42485,3,630,1,0
4070,Female,30,97088,9,45798,2,310,1,0
4071,Male,51,25608,8,68310,2,723,0,1
4072,Male,59,65667,9,9017,3,347,1,0
4073,Male,38,75547,2,25700,2,676,0,1
4074,Male,39,42485,2,90680,2,307,0,0
4075,Female,21,29862,5,95446,2,825,1,1
4076,Male,35,95948,5,36507,4,669,1,1
4077,Female,22,91880,5,47679,3,739,1,0
4078,Male,36,77560,4,92221,1,783,0,1
4079,Female,19,48415,4,89938,1,572,0,1
4080,Male,29,84523,1,37232,3,430,0,0
4081,Male,34,39323,6,95599,4,820,1,0
4082,Female,27,73214,3,89661,2,413,1,0
4083,Male,51,37997,2,24020,2,831,0,0
4084,Male,23,77003,7,97239,4,798,1,1
4085,Male,25,23679,3,57172,1,638,1,1
4086,Female,68,60308,3,97305,3,320,0,0
4087,Male,28,95024,7,13746,3,332,1,0
4088,Male,29,59842,0,63537,4,432,1,0
4089,Female,26,85408,8,4094,2,325,0,0
4090,Female,19,89532,6,68466,2,663,0,1
4091,Female,25,73938,1,99067,2,391,0,1
4092,Male,28,25695,5,30755,3,844,1,1
4093,Male,53,78499,7,95641,1,537,0,1
4094,Male,27,43382,4,11552,3,317,1,1
4095,Female,38,34235,5,59491,4,573,0,0
4096,Male,37,82223,9,19779,3,588,0,0
4097,Male,65,22366,7,29000,4,326,0,1
4098,Female,25,47467,5,85639,3,733,1,1
4099,Female,53,79316,8,53953,1,407,0,0
4100,Female,46,26764,8,57564,4,623,0,1
4101,Female,59,81836,8,14102,2,830,1,1
4102,Female,29,51923,5,1861,2,403,1,1
4103,Male,31,36292,8,43574,3,631,0,1
4104,Female,65,21614,2,32682,3,661,0,0
4105,Male,67,40939,4,78819,1,588,0,1
4106,Male,38,38800,1,91133,1,743,1,1
4107,Female,39,76440,7,77972,2,336,1,1
4108,Female,38,43246,3,93960,3,647,0,1
4109,Female,61,72805,5,65185,4,342,0,1
4110,Male,67,69648,5,74426,1,425,0,0
4111,Female,47,76851,4,48120,4,308,0,0
4112,Female,56,51688,0,38297,4,825,1,0
4113,Female,37,49764,6,8299,1,430,1,1
4114,Female,41,52470,9,41348,3,624,1,1
4115,Female,40,58501,7,41384,4,483,0,0
4116,Male,24,77207,0,76693,3,581,0,0
4117,Male,26,82157,9,95299,4,352,1,1
4118,Male,18,23216,6,32687,3,832,0,1
4119,Female,43,42072,3,64577,3,676,1,0
4120,Female,55,57132,5,60047,3,594,0,1
4121,Female,55,37861,8,10191,3,507,0,1
4122,Male,61,84186,4,56884,1,776,0,0
4123,Female,39,24960,7,54911,4,368,1,1
4124,Female,61,38781,4,77303,3,736,0,1
4125,Female,27,51126,1,83447,2,600,0,1
4126,Male,23,42578,3,94165,4,326,1,0
4127,Female,34,37883,1,92480,4,405,0,1
4128,Male,68,49782,6,43726,3,310,0,1
4129,Female,67,76387,6,34623,4,515,1,0
4130,Male,55,36979,2,83517,2,620,0,1
4131,Male,41,53746,6,50000,2,759,1,1
4132,Male,68,86266,0,71494,2,825,0,1
4133,Female,27,20056,0,80241,4,459,0,0
4134,Female,25,51457,8,96172,4,763,1,0
4135,Male,38,22243,5,63027,3,821,0,1
4136,Male,23,75031,4,58995,4,572,1,0
4137,Female,38,21701,5,42876,4,540,0,0
4138,Female,56,76381,5,51070,3,466,1,0
4139,Male,41,70438,0,90688,2,626,0,0
4140,Female,50,93839,4,66224,3,828,0,0
4141,Female,35,86483,8,25365,1,572,0,0
4142,Female,45,40505,3,29663,4,675,0,0
4143,Female,69,26553,2,65436,4,674,0,0
4144,Male,49,53525,0,83275,1,633,1,0
4145,Female,29,64348,1,63211,1,302,0,1
4146,Female,65,91187,2,10909,1,542,1,0
4147,Male,59,27273,3,60883,3,350,1,0
4148,Male,44,84236,6,12713,2,649,0,1
4149,Female,27,95569,5,12614,3,473,0,1
4150,Female,63,23535,7,98097,1,415,0,1
4151,Female,69,38677,8,20734,3,660,1,1
4152,Female,59,20908,5,30709,4,654,0,0
4153,Male,49,90153,6,22885,3,375,0,0
4154,Male,59,55079,3,71622,1,380,0,0
4155,Male,43,69323,1,78267,4,528,0,1
4156,Female,42,65320,8,86128,2,371,0,0
4157,Female,28,66105,8,13341,3,702,0,0
4158,Female,40,50164,3,39435,3,517,1,1
4159,Female,51,21885,2,12976,1,751,0,1
4160,Male,69,77819,9,82910,2,666,1,1
4161,Male,57,21049,5,77869,4,611,1,1
4162,Female,40,73281,2,5290,1,597,0,1
4163,Male,46,63271,0,45812,1,323,0,0
4164,Female,48,86697,3,50528,3,409,1,1
4165,Female,24,86351,0,58570,2,351,0,1
4166,Male,57,56534,1,56399,1,589,0,0
4167,Female,50,78097,2,48437,3,743,0,0
4168,Female,38,73813,7,89122,4,766,0,0
4169,Male,19,45037,9,57907,1,558,1,1
4170,Female,35,56007,3,81876,4,623,1,1
4171,Female,64,99478,3,48723,4,637,1,0
4172,Male,50,47278,9,35655,3,721,0,0
4173,Female,54,28272,8,55833,2,558,1,1
4174,Male,51,77183,6,80096,4,364,1,0
4175,Female,37,58294,1,23997,1,462,1,0
4176,Male,52,93277,2,66876,2,463,0,0
4177,Male,68,82509,3,26013,2,338,0,0
4178,Male,67,24694,3,32862,3,619,0,1
4179,Female,35,78150,9,52448,1,659,0,1
4180,Male,63,87470,7,87818,1,568,0,1
4181,Male,41,41556,9,45608,3,623,1,0
4182,Male,25,84471,9,84612,3,625,1,1
4183,Male,47,69855,5,40894,2,556,0,1
4184,Male,61,69086,2,85201,4,499,0,0
4185,Female,27,38907,8,50649,4,737,1,0
4186,Female,40,91695,9,62104,4,403,1,1
4187,Female,69,68487,7,76459,4,671,0,0
4188,Female,66,49158,8,39821,1,463,0,0
4189,Female,28,40293,4,47940,1,412,0,1
4190,Female,19,65761,2,10935,3,848,1,1
4191,Female,43,53387,3,89577,3,405,1,1
4192,Male,53,60750,4,12467,4,663,0,0
4193,Female,50,88602,8,11073,3,320,0,0
4194,Male,64,41256,8,7691,1,428,1,0
4195,Male,30,25594,2,46538,4,782,1,0
4196,Female,57,22460,6,24490,4,498,1,0
4197,Male,42,92356,5,15688,1,820,0,0
4198,Male,21,74698,3,98505,2,719,0,1
4199,Male,59,36191,4,50650,4,525,0,1
4200,Male,36,30529,9,13829,3,508,0,0
4201,Female,35,52175,1,3086,2,544,1,1
4202,Female,54,37675,6,2590,1,587,1,1
4203,Female,47,63158,3,39893,2,365,0,1
4204,Female,36,66798,1,73396,2,452,0,0
4205,Female,40,90910,5,38176,4,790,0,1
4206,Female,33,45976,1,67484,2,734,0,1
4207,Female,18,83116,9,98997,3,517,0,0
4208,Female,29,98678,1,26295,4,728,0,0
4209,Female,41,82821,6,38131,1,801,0,0
4210,Female,51,32204,0,44893,3,520,0,1
4211,Male,25,75665,6,11924,4,734,0,1
4212,Female,35,27394,9,10851,2,579,0,1
4213,Male,65,84814,4,7734,3,391,1,0
4214,Male,22,53593,0,42681,4,823,1,0
4215,Male,43,61964,5,5293,4,438,1,0
4216,Male,47,97188,6,53203,1,322,1,1
4217,Female,30,73365,0,13820,4,716,0,1
4218,Male,36,20443,8,67827,1,647,1,1
4219,Female,46,48180,6,47163,2,536,1,0
4220,Female,20,68791,0,12391,4,482,1,0
4221,Male,43,95899,2,41970,4,807,1,1
4222,Female,57,63665,4,46823,2,497,1,1
4223,Male,29,23465,3,30796,4,422,0,1
4224,Male,19,88247,1,99345,4,845,1,0
4225,Female,28,71559,0,83127,3,680,1,1
4226,Female,61,45198,3,36389,1,814,0,0
4227,Male,45,74740,6,3352,4,305,1,1
4228,Female,35,42488,3,83598,4,603,0,1
4229,Female,30,58515,8,28172,1,491,1,1
4230,Female,54,47898,7,10937,3,675,0,1
4231,Male,39,21919,7,93657,1,824,0,1
4232,Male,29,70070,4,80138,4,335,0,1
4233,Female,19,82613,0,88672,2,369,1,1
4234,Female,54,67003,8,66481,2,588,1,1
4235,Female,24,68478,1,85348,3,404,0,1
4236,Female,43,34434,5,73509,3,612,0,1
4237,Female,43,66246,9,23552,4,354,0,0
4238,Male,41,56649,4,14118,3,406,0,0
4239,Female,29,79030,9,11290,4,606,0,1
4240,Male,33,73061,7,25123,2,335,0,1
4241,Female,40,21999,2,81919,3,432,0,0
4242,Male,57,34849,5,59551,4,324,0,0
4243,Female,26,96439,5,52136,1,336,0,0
4244,Male,49,72800,9,63886,3,318,0,1
4245,Female,32,25445,2,75902,4,334,1,1
4246,Male,54,38040,6,67333,4,662,0,1
4247,Male,30,84315,3,91992,1,717,1,1
4248,Male,22,20246,4,44016,2,729,0,0
4249,Male,28,51153,8,21427,1,817,1,0
4250,Male,27,25212,5,2257,4,766,0,0
4251,Male,69,23339,9,67733,1,498,1,0
4252,Female,30,76238,3,8222,1,845,0,1
4253,Male,58,39394,7,25187,4,510,0,0
4254,Female,63,73871,8,79688,2,800,0,0
4255,Female,67,97722,9,20781,1,540,1,1
4256,Female,32,54607,4,11004,1,469,0,1
4257,Female,59,72055,1,57600,3,593,0,1
4258,Female,24,24395,5,25515,3,614,0,0
4259,Male,57,35290,7,80952,4,426,1,0
4260,Male,45,85078,4,71688,4,767,1,1
4261,Male,49,23691,0,72708,4,666,0,1
4262,Female,52,27470,7,3185,3,320,0,1
4263,Male,32,23841,8,90888,4,615,1,1
4264,Male,65,83197,0,54476,1,389,1,0
4265,Male,53,75773,7,96279,1,703,0,1
4266,Male,38,37776,9,31212,2,817,0,0
4267,Male,23,91596,1,92154,4,750,0,1
4268,Female,18,47584,3,74697,1,449,1,1
4269,Male,21,24300,1,48533,1,745,1,0
4270,Female,28,23338,1,83003,2,379,0,1
4271,Female,61,82601,9,87125,1,316,1,1
4272,Female,43,25487,2,37630,2,437,1,1
4273,Female,54,56282,7,68606,2,807,0,0
4274,Female,40,96816,3,74099,3,373,0,0
4275,Male,46,48804,6,90790,1,373,0,1
4276,Male,38,29915,9,16585,3,349,1,1
4277,Male,65,31158,2,95833,1,309,1,0
4278,Female,62,94157,9,49240,3,402,0,0
4279,Male,62,30547,2,14772,2,687,1,0
4280,Male,66,22459,1,79991,2,684,1,1
4281,Female,44,48768,5,71835,2,598,1,1
4282,Female,56,83146,5,75724,2,638,1,1
4283,Female,57,70870,0,90299,1,688,0,1
4284,Female,30,70460,6,98053,4,773,1,0
4285,Male,40,80817,3,87091,1,441,0,0
4286,Female,33,58247,2,94859,3,469,1,0
4287,Female,47,35419,7,17938,1,312,0,1
4288,Male,21,55577,1,21983,1,748,1,0
4289,Male,57,22921,8,12874,3,473,0,1
4290,Female,33,24676,7,90341,2,431,0,0
4291,Male,48,69684,7,60896,3,839,1,1
4292,Female,59,33463,2,46209,3,568,1,1
4293,Female,42,45474,3,32822,4,550,0,0
4294,Male,61,60935,1,20750,4,669,1,0
4295,Male,29,87005,1,42083,2,825,0,0
4296,Female,43,78596,3,27946,3,805,0,0
4297,Female,54,92828,5,1552,3,477,0,0
4298,Female,65,75152,4,95585,3,846,0,0
4299,Male,50,92467,0,73331,1,558,1,1
4300,Female,45,72576,9,5271,4,559,1,0
4301,Female,26,86627,0,80201,4,434,1,1
4302,Female,29,45772,5,65651,2,760,1,1
4303,Female,22,36363,2,28994,4,788,1,1
4304,Female,69,48490,2,27186,4,380,0,0
4305,Male,45,79004,6,30267,2,666,1,0
4306,Female,52,73806,0,39140,3,358,1,0
4307,Female,22,20260,0,24935,1,373,1,0
4308,Female,51,95992,9,31748,2,538,0,0
4309,Female,63,42320,2,90139,4,428,1,0
4310,Male,51,98971,7,3837,2,711,1,1
4311,Male,30,62145,0,64875,4,614,1,1
4312,Male,56,83688,9,62694,3,673,1,1
4313,Female,59,68581,3,9610,3,736,1,1
4314,Female,62,40754,8,28615,3,437,0,1
4315,Male,65,89837,3,76644,4,754,1,0
4316,Male,31,27207,9,22347,2,308,1,0
4317,Male,28,47920,7,34062,4,531,1,1
4318,Female,59,44016,6,55122,3,696,0,1
4319,Female,55,80522,2,48431,3,617,1,1
4320,Male,21,94092,6,73086,3,806,1,0
4321,Male,50,74068,6,28205,4,821,0,0
4322,Male,24,40102,9,18459,1,386,1,0
4323,Female,58,21924,2,23750,3,617,0,0
4324,Female,25,74333,1,27729,2,632,1,0
4325,Female,54,66099,8,38585,3,659,0,0
4326,Male,68,77346,0,83698,4,540,0,0
4327,Male,27,95481,6,45635,2,355,0,1
4328,Female,60,70062,3,44854,4,409,0,1
4329,Male,32,20306,1,76226,1,348,1,0
4330,Female,55,89767,1,29104,1,315,0,1
4331,Male,32,32207,7,82293,4,372,0,0
4332,Male,22,59426,6,14770,3,501,1,1
4333,Male,46,26336,6,75993,2,392,1,0
4334,Male,36,95166,4,17957,3,332,0,0
4335,Female,68,37256,9,55178,4,718,0,1
4336,Male,27,69817,7,95155,4,502,1,0
4337,Female,29,53719,1,20828,3,611,0,1
4338,Female,21,62017,1,17171,2,768,1,0
4339,Female,48,65704,4,99849,2,693,1,1
4340,Male,35,50013,0,61465,2,510,0,0
4341,Female,33,99991,5,13146,2,455,1,1
4342,Female,57,90258,3,46266,2,621,1,0
4343,Female,53,98348,5,45939,1,734,0,1
4344,Male,42,56776,6,14202,1,339,1,1
4345,Male,40,30060,2,37142,4,339,1,1
4346,Female,29,98592,7,63828,1,752,0,1
4347,Male,51,26655,6,87367,2,489,1,0
4348,Female,53,69923,0,59046,2,314,1,1
4349,Female,54,98563,5,9849,2,423,0,0
4350,Male,20,24030,6,59272,4,579,1,0
4351,Female,26,53289,3,20439,4,347,1,0
4352,Male,35,39739,1,82526,3,488,1,0
4353,Male,60,81687,9,78872,1,603,1,0
4354,Female,52,56491,8,35344,1,404,0,0
4355,Male,51,92115,6,88489,3,668,1,0
4356,Male,58,24781,0,53276,3,800,0,0
4357,Female,31,40448,7,5051,1,759,1,1
4358,Female,21,71550,2,49474,2,546,0,1
4359,Male,46,69294,3,75604,1,563,1,0
4360,Male,58,41446,4,16967,2,505,0,1
4361,Female,62,96579,0,21773,4,806,0,1
4362,Male,67,37101,5,96550,1,829,1,0
4363,Male,32,86178,9,74383,1,663,1,1
4364,Male,45,48016,5,70417,4,639,0,1
4365,Male,59,38932,1,41182,4,706,0,1
4366,Male,33,64653,9,63589,4,752,0,0
4367,Male,29,72802,5,73235,4,449,0,0
4368,Male,69,27549,7,24180,4,492,0,1
4369,Female,22,98933,5,64372,3,446,0,0
4370,Female,51,45362,3,51372,3,705,1,0
4371,Female,59,67842,3,69086,4,482,1,1
4372,Female,18,66539,8,22163,4,405,0,1
4373,Female,56,53717,5,63089,4,535,0,1
4374,Male,49,74596,7,95211,4,478,1,1
4375,Male,43,43016,7,32934,2,731,0,0
4376,Male,34,75200,6,55595,2,700,0,0
